"Id,Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Gender,Exam_Score"
"5024,-1.66529122614708,-1.2105249072599464,2,2,0,-2.0633796127548307,-0.07434918834730689,1,1,0.41145108517868284,1,2,1,0,-0.938376811805773,0,1,1,-2.003116226567972"
"5025,2.341292280122211,1.474247856172905,2,2,0,0.6613991013752177,-1.046659555058633,2,1,0.41145108517868284,2,2,0,1,1.0011994733813825,0,1,1,1.6655493861245683"
"5026,-1.1644682878634187,-0.1712580310923911,2,1,1,-1.3821849342223185,-1.4633639979349158,1,1,0.41145108517868284,1,0,1,2,0.03141133078780467,1,0,1,-1.2693831040294639"
"5027,-0.9975273084355315,-1.4703416263018354,1,1,1,1.3425937799077299,-0.21325066930606779,2,1,1.2241438564120333,1,1,1,2,1.0011994733813825,1,1,0,-2.003116226567972"
"5028,-0.49670437015187013,1.5608534291868679,2,0,1,-0.01979557715729433,-0.21325066930606779,0,1,-1.213934457288018,1,2,1,2,0.03141133078780467,0,1,1,0.9318162635860602"
"5029,1.3396464035548883,1.3010367101449791,2,2,0,0.6613991013752177,1.453567102199063,2,1,-0.40124168605466753,2,2,1,1,0.03141133078780467,0,2,1,1.4209716786117321"
"5030,0.0041185681317912485,0.8680088450751643,0,2,1,-2.0633796127548307,-1.324462516976155,2,1,-1.213934457288018,1,0,0,2,-1.9081649543993509,0,1,1,0.19808314104755217"
"5031,-1.1644682878634187,1.474247856172905,2,2,1,0.6613991013752177,0.41180599500835624,2,1,1.2241438564120333,1,2,1,1,-1.9081649543993509,0,1,1,0.19808314104755217"
"5032,1.3396464035548883,-0.9507081882180577,2,2,1,0.6613991013752177,-0.6299551121823505,2,1,-1.213934457288018,1,2,1,2,2.9407757585685377,0,0,1,-0.29107227397811986"
"5033,0.6718824858433398,1.1278255641170531,1,0,1,0.6613991013752177,-1.324462516976155,2,1,-0.40124168605466753,1,2,1,1,0.03141133078780467,0,0,1,0.4426608485603882"
"5034,0.5049415064154527,0.6947976990472384,2,2,0,0.6613991013752177,-0.35215215026482866,2,1,0.41145108517868284,2,0,1,1,1.0011994733813825,0,1,0,0.6872385560732241"
"5035,0.6718824858433398,1.3010367101449791,2,0,1,-0.01979557715729433,-0.2827014097854482,0,1,-0.40124168605466753,2,0,1,2,0.03141133078780467,0,1,1,1.6655493861245683"
"5036,2.341292280122211,1.0412199911030902,0,2,0,-0.01979557715729433,-0.4910536312235896,1,1,-1.213934457288018,2,0,1,2,1.9709876159749602,0,0,0,1.9101270936374042"
"5037,2.174351300694324,-0.5176803231482429,2,2,1,-0.7009902556898064,0.8979611783640193,2,1,0.41145108517868284,2,2,0,1,0.03141133078780467,0,0,1,0.9318162635860602"
"5038,-0.6636453495797573,0.9546144180891273,0,0,1,-0.7009902556898064,1.175764140281541,1,1,0.41145108517868284,1,0,0,2,0.03141133078780467,0,1,1,0.9318162635860602"
"5039,1.6735283624106625,-0.8641026152040947,2,2,0,1.3425937799077299,-1.2550117764967745,2,1,-0.40124168605466753,1,2,1,0,1.0011994733813825,0,0,0,-0.5356499814909559"
"5040,0.3380005269875655,-0.6042858961622058,1,2,0,-0.7009902556898064,-1.185561036017394,0,1,-0.40124168605466753,2,2,0,2,0.03141133078780467,0,2,1,-0.5356499814909559"
"5041,0.5049415064154527,-1.3837360532878724,2,0,0,-2.0633796127548307,-0.2827014097854482,1,1,0.41145108517868284,2,2,1,0,-1.9081649543993509,0,2,1,-0.5356499814909559"
"5042,-1.66529122614708,1.474247856172905,2,2,0,-0.7009902556898064,-0.6299551121823505,2,1,0.41145108517868284,1,2,1,1,-0.938376811805773,0,2,0,-0.046494566465283826"
"5043,-0.16282241129609587,-0.6908914691761688,2,2,1,0.6613991013752177,1.1063133998021608,0,1,-0.40124168605466753,1,2,0,2,1.0011994733813825,0,3,1,-0.046494566465283826"
"5044,-0.8305863290076444,0.08855868794949777,2,2,1,-0.01979557715729433,1.7313700641165848,2,1,-0.40124168605466753,1,2,1,1,0.03141133078780467,0,2,1,-0.046494566465283826"
"5045,0.8388234652712269,-0.344469177120317,0,0,1,0.6613991013752177,-1.1161102955380136,2,1,2.0368366276453838,2,2,0,1,1.0011994733813825,0,0,0,0.9318162635860602"
"5046,1.005764444699114,1.5608534291868679,0,1,0,-2.0633796127548307,0.8979611783640193,1,1,-0.40124168605466753,2,0,1,1,-1.9081649543993509,0,0,0,1.1763939710988962"
"5047,-1.9991731850028542,-0.6042858961622058,2,0,1,-2.0633796127548307,0.3423552545289758,1,1,-1.213934457288018,1,0,1,1,1.0011994733813825,0,0,1,-1.2693831040294639"
"5048,0.0041185681317912485,0.9546144180891273,0,1,1,-0.01979557715729433,0.48125673548773673,2,1,-1.213934457288018,2,2,1,1,1.0011994733813825,0,0,1,0.6872385560732241"
"5049,1.1727054241270012,1.2144311371310161,2,0,0,1.3425937799077299,-0.8383073336204918,0,1,-1.213934457288018,1,2,1,1,1.0011994733813825,0,0,0,1.1763939710988962"
"5050,-0.16282241129609587,-0.25786360410635406,1,2,1,-2.0633796127548307,-1.3939132574555355,2,1,-1.213934457288018,2,1,1,2,1.0011994733813825,0,0,1,-0.7802276890037918"
"5051,0.6718824858433398,-0.4310747501342799,0,1,1,0.6613991013752177,0.13400303309083447,0,1,-0.40124168605466753,1,2,0,0,-1.9081649543993509,0,0,1,-0.29107227397811986"
"5052,0.3380005269875655,0.8680088450751643,1,2,1,1.3425937799077299,0.41180599500835624,2,1,-1.213934457288018,2,2,1,1,1.0011994733813825,0,1,1,0.4426608485603882"
"5053,0.3380005269875655,1.474247856172905,0,2,0,-0.01979557715729433,1.5924685831578238,0,1,-1.213934457288018,2,2,1,0,-2.8779530969929286,0,0,0,0.9318162635860602"
"5054,-0.329763390723983,0.8680088450751643,2,1,0,0.6613991013752177,0.6201582164464976,0,1,0.41145108517868284,1,0,0,2,0.03141133078780467,0,1,1,0.19808314104755217"
"5055,-1.1644682878634187,-0.9507081882180577,2,2,1,-0.01979557715729433,-0.21325066930606779,1,1,0.41145108517868284,0,2,1,2,-0.938376811805773,0,1,0,-1.024805396516628"
"5056,-1.1644682878634187,1.3876422831589421,2,0,1,-0.01979557715729433,1.7313700641165848,2,0,2.0368366276453838,2,0,1,0,0.03141133078780467,0,1,1,0.9318162635860602"
"5057,0.6718824858433398,-0.344469177120317,0,1,1,0.6613991013752177,-0.42160289074420915,1,1,1.2241438564120333,1,2,0,0,-1.9081649543993509,0,1,1,-0.5356499814909559"
"5058,0.0041185681317912485,0.26176983397742365,1,0,1,2.023788458440242,-1.185561036017394,2,1,-1.213934457288018,1,0,1,1,-1.9081649543993509,0,1,0,-0.29107227397811986"
"5059,-0.16282241129609587,1.1278255641170531,1,1,1,-0.7009902556898064,0.41180599500835624,2,1,0.41145108517868284,0,2,0,2,0.03141133078780467,1,0,0,0.19808314104755217"
"5060,-0.49670437015187013,-1.0373137612320207,2,2,1,-0.01979557715729433,-0.8383073336204918,2,0,-1.213934457288018,1,2,1,1,0.03141133078780467,0,1,1,-1.5139608115422998"
"5061,-0.329763390723983,0.9546144180891273,1,0,0,-0.7009902556898064,1.453567102199063,2,1,0.41145108517868284,1,2,0,2,0.03141133078780467,0,2,1,0.9318162635860602"
"5062,1.005764444699114,0.34837540699138664,2,0,1,-0.01979557715729433,-0.2827014097854482,2,1,-1.213934457288018,2,2,1,1,-0.938376811805773,0,1,0,0.6872385560732241"
"5063,-0.329763390723983,1.3876422831589421,0,1,0,-0.01979557715729433,-1.2550117764967745,1,1,-0.40124168605466753,1,2,1,0,0.03141133078780467,0,1,0,-0.29107227397811986"
"5064,-1.3314092672913058,-1.1239193342459837,0,2,1,1.3425937799077299,-1.2550117764967745,1,1,-1.213934457288018,1,2,0,2,-0.938376811805773,0,0,1,-1.5139608115422998"
"5065,0.6718824858433398,-0.25786360410635406,0,1,1,1.3425937799077299,0.48125673548773673,1,1,-0.40124168605466753,2,2,0,1,-0.938376811805773,0,1,1,-0.046494566465283826"
"5066,-0.16282241129609587,1.1278255641170531,0,2,1,0.6613991013752177,-0.4910536312235896,2,1,-0.40124168605466753,0,0,1,2,0.03141133078780467,0,2,0,1.1763939710988962"
"5067,0.0041185681317912485,-1.6435527723297614,0,0,0,1.3425937799077299,-0.4910536312235896,2,1,-0.40124168605466753,0,1,0,2,0.03141133078780467,0,1,0,-0.5356499814909559"
"5068,1.6735283624106625,-1.3837360532878724,0,2,0,-0.7009902556898064,0.41180599500835624,1,1,1.2241438564120333,2,2,1,0,-0.938376811805773,0,0,0,0.19808314104755217"
"5069,0.0041185681317912485,1.7340645752147938,1,2,1,-0.7009902556898064,-0.9772088145792527,0,0,1.2241438564120333,2,2,1,2,1.0011994733813825,0,0,1,0.6872385560732241"
"5070,0.3380005269875655,-0.7774970421901317,2,1,1,0.6613991013752177,-1.2550117764967745,2,1,-0.40124168605466753,1,0,1,0,1.0011994733813825,0,1,1,-1.024805396516628"
"5071,-1.1644682878634187,1.6474590022008309,0,1,0,-0.01979557715729433,0.5507074759671171,2,1,-0.40124168605466753,2,2,1,1,1.0011994733813825,0,2,0,0.4426608485603882"
"5072,-0.16282241129609587,-1.1239193342459837,2,1,0,2.023788458440242,-1.7411669598524377,2,1,-1.213934457288018,0,2,1,2,0.03141133078780467,0,1,1,-1.2693831040294639"
"5073,0.6718824858433398,-0.5176803231482429,0,0,0,-2.0633796127548307,1.3841163617196826,0,1,-0.40124168605466753,0,2,1,1,1.0011994733813825,0,2,0,0.9318162635860602"
"5074,-1.498350246719193,0.8680088450751643,1,1,1,0.6613991013752177,-1.1161102955380136,1,1,-0.40124168605466753,1,0,1,2,1.0011994733813825,0,1,1,-0.7802276890037918"
"5075,0.17105954755967837,0.5215865530193126,0,2,0,0.6613991013752177,-0.21325066930606779,2,1,-1.213934457288018,0,0,1,2,0.03141133078780467,0,1,1,0.4426608485603882"
"5076,0.17105954755967837,0.26176983397742365,2,0,1,-0.7009902556898064,-0.9772088145792527,0,1,0.41145108517868284,1,0,1,2,0.03141133078780467,0,2,1,0.9318162635860602"
"5077,0.0041185681317912485,0.08855868794949777,1,2,1,-0.7009902556898064,-0.9772088145792527,1,0,-1.213934457288018,1,2,1,2,1.0011994733813825,1,1,0,-1.024805396516628"
"5078,1.005764444699114,1.2144311371310161,1,0,1,-0.7009902556898064,1.175764140281541,1,1,-0.40124168605466753,1,0,1,1,0.03141133078780467,0,1,0,1.1763939710988962"
"5079,0.3380005269875655,-0.9507081882180577,2,2,1,-1.3821849342223185,0.27290451404959537,2,1,-0.40124168605466753,1,1,1,2,0.03141133078780467,0,0,1,-0.29107227397811986"
"5080,1.5065873829827754,-0.1712580310923911,0,2,1,1.3425937799077299,-0.6299551121823505,2,1,0.41145108517868284,1,2,1,1,1.0011994733813825,0,1,1,0.4426608485603882"
"5081,-0.9975273084355315,-1.2105249072599464,2,2,1,2.023788458440242,-0.8383073336204918,1,1,-1.213934457288018,1,2,1,2,0.03141133078780467,0,1,1,-1.758538519055136"
"5082,0.17105954755967837,0.34837540699138664,0,0,1,-0.7009902556898064,-0.9772088145792527,1,1,-0.40124168605466753,2,0,0,0,1.0011994733813825,0,1,0,0.19808314104755217"
"5083,0.17105954755967837,-0.8641026152040947,2,0,0,-0.7009902556898064,0.2034537735702149,2,1,1.2241438564120333,2,1,1,1,-0.938376811805773,0,0,1,-0.5356499814909559"
"5084,-0.9975273084355315,-0.6042858961622058,0,2,0,-1.3821849342223185,0.828510437884639,0,1,0.41145108517868284,2,2,1,2,1.0011994733813825,0,0,0,-0.046494566465283826"
"5085,1.005764444699114,-0.08465245807842814,2,1,1,-1.3821849342223185,-0.8383073336204918,2,1,-1.213934457288018,1,2,1,2,-0.938376811805773,0,1,1,-0.29107227397811986"
"5086,2.341292280122211,-1.6435527723297614,2,2,1,-0.7009902556898064,-0.5605043717029701,0,1,-0.40124168605466753,0,2,0,1,-0.938376811805773,0,2,1,0.19808314104755217"
"5087,0.0041185681317912485,-1.3837360532878724,1,2,1,1.3425937799077299,0.7590596974052585,2,1,-1.213934457288018,1,0,0,0,1.0011994733813825,0,1,0,-1.024805396516628"
"5088,0.5049415064154527,0.6081921260332754,0,0,1,2.023788458440242,0.828510437884639,2,1,-0.40124168605466753,2,2,0,2,0.03141133078780467,0,0,1,1.4209716786117321"
"5089,0.17105954755967837,-0.25786360410635406,2,2,1,-0.7009902556898064,-1.046659555058633,2,1,-0.40124168605466753,2,2,0,1,0.03141133078780467,0,0,1,-0.29107227397811986"
"5090,-0.6636453495797573,1.3010367101449791,1,2,1,-0.7009902556898064,-0.42160289074420915,1,1,0.41145108517868284,1,0,1,1,0.03141133078780467,1,0,1,-0.046494566465283826"
"5091,-1.8322322055749671,0.6947976990472384,1,2,1,-1.3821849342223185,1.2452148807609216,1,1,0.41145108517868284,2,2,1,1,1.0011994733813825,0,2,1,-0.29107227397811986"
"5092,-0.6636453495797573,-1.7301583453437241,2,1,0,0.6613991013752177,0.828510437884639,1,1,-1.213934457288018,1,1,1,2,1.9709876159749602,0,1,1,-1.758538519055136"
"5093,-1.3314092672913058,0.43498098000534957,0,0,0,0.6613991013752177,-1.185561036017394,1,1,-0.40124168605466753,1,0,1,2,0.03141133078780467,0,2,1,-0.046494566465283826"
"5094,1.6735283624106625,-1.3837360532878724,2,2,0,-0.01979557715729433,-0.42160289074420915,2,1,1.2241438564120333,0,1,1,0,1.0011994733813825,0,1,0,-0.046494566465283826"
"5095,-0.16282241129609587,0.9546144180891273,2,2,1,-0.7009902556898064,1.6619193236372043,0,1,-1.213934457288018,2,2,1,1,-0.938376811805773,0,1,0,0.6872385560732241"
"5096,-0.329763390723983,1.7340645752147938,0,1,0,1.3425937799077299,0.06455229261145401,1,1,-0.40124168605466753,1,2,1,2,-0.938376811805773,0,1,0,0.4426608485603882"
"5097,0.8388234652712269,0.08855868794949777,2,1,1,0.6613991013752177,0.7590596974052585,2,1,-0.40124168605466753,1,2,1,0,0.03141133078780467,0,2,1,0.19808314104755217"
"5098,-1.1644682878634187,0.6081921260332754,0,1,1,0.6613991013752177,-1.3939132574555355,0,1,-0.40124168605466753,0,0,0,2,0.03141133078780467,0,1,0,-0.046494566465283826"
"5099,-0.8305863290076444,-0.9507081882180577,2,0,0,0.6613991013752177,1.175764140281541,1,1,-1.213934457288018,1,2,1,1,-1.9081649543993509,0,0,1,-1.024805396516628"
"5100,0.0041185681317912485,-0.1712580310923911,0,2,0,-0.01979557715729433,0.3423552545289758,0,1,0.41145108517868284,0,2,1,2,0.03141133078780467,0,0,1,0.6872385560732241"
"5101,1.005764444699114,1.2144311371310161,1,2,0,-0.7009902556898064,-1.1161102955380136,0,1,2.0368366276453838,1,2,1,1,0.03141133078780467,0,1,0,0.9318162635860602"
"5102,0.5049415064154527,-1.1239193342459837,0,0,1,0.6613991013752177,-0.42160289074420915,1,1,-0.40124168605466753,0,2,1,1,-0.938376811805773,0,1,0,-0.046494566465283826"
"5103,0.17105954755967837,-0.7774970421901317,2,2,0,0.6613991013752177,-1.4633639979349158,0,1,-0.40124168605466753,2,2,0,1,0.03141133078780467,0,1,1,-0.7802276890037918"
"5104,0.0041185681317912485,-0.1712580310923911,1,2,0,0.6613991013752177,0.9674119188433998,0,0,-1.213934457288018,2,2,0,1,1.0011994733813825,0,0,0,-0.29107227397811986"
"5105,0.3380005269875655,0.6947976990472384,2,2,1,-1.3821849342223185,0.828510437884639,1,1,-0.40124168605466753,1,0,1,1,0.03141133078780467,0,2,1,0.6872385560732241"
"5106,0.17105954755967837,-0.4310747501342799,2,1,1,0.6613991013752177,-0.0048984478679264375,0,1,-0.40124168605466753,2,2,0,0,-0.938376811805773,0,1,1,-0.5356499814909559"
"5107,-0.9975273084355315,1.474247856172905,1,2,1,-0.01979557715729433,-0.14379992882668732,2,1,0.41145108517868284,2,1,1,2,0.03141133078780467,0,0,1,0.19808314104755217"
"5108,0.0041185681317912485,-1.3837360532878724,2,1,1,-0.7009902556898064,-0.14379992882668732,0,1,1.2241438564120333,2,0,1,0,1.9709876159749602,0,2,0,-0.5356499814909559"
"5109,-0.9975273084355315,-0.4310747501342799,0,2,0,0.6613991013752177,-1.6022654788936768,2,1,1.2241438564120333,2,2,1,1,-1.9081649543993509,0,2,1,-0.5356499814909559"
"5110,0.0041185681317912485,0.6947976990472384,2,2,1,-0.01979557715729433,-0.4910536312235896,2,1,-1.213934457288018,1,0,1,2,1.0011994733813825,0,0,0,0.4426608485603882"
"5111,-0.49670437015187013,-0.9507081882180577,2,2,0,2.023788458440242,-1.324462516976155,2,1,-0.40124168605466753,2,2,1,1,1.0011994733813825,0,1,0,-1.024805396516628"
"5112,2.508233259550098,0.5215865530193126,1,2,0,0.6613991013752177,-1.1161102955380136,2,1,0.41145108517868284,1,1,1,2,-0.938376811805773,0,0,0,0.6872385560732241"
"5113,0.0041185681317912485,-1.1239193342459837,1,1,1,-0.01979557715729433,1.5924685831578238,2,1,-0.40124168605466753,2,2,1,1,1.0011994733813825,0,0,1,-0.7802276890037918"
"5114,-1.3314092672913058,-1.5569471993157984,2,0,1,-0.01979557715729433,-0.8383073336204918,0,1,-0.40124168605466753,0,2,1,1,1.0011994733813825,0,1,0,-1.2693831040294639"
"5115,-0.16282241129609587,-1.2971304802739094,0,0,1,-1.3821849342223185,-0.07434918834730689,2,1,-0.40124168605466753,1,3,0,2,0.03141133078780467,0,1,0,-0.29107227397811986"
"5116,0.5049415064154527,1.474247856172905,0,1,1,1.3425937799077299,1.314665621240302,0,1,0.41145108517868284,1,2,1,2,0.03141133078780467,0,1,1,1.4209716786117321"
"5117,1.6735283624106625,0.17516426096346072,2,0,1,-0.01979557715729433,-0.2827014097854482,2,1,1.2241438564120333,1,0,1,1,0.03141133078780467,0,2,0,1.1763939710988962"
"5118,-0.6636453495797573,1.0412199911030902,2,2,1,-0.01979557715729433,0.06455229261145401,0,0,-1.213934457288018,0,2,0,1,-0.938376811805773,0,2,1,0.19808314104755217"
"5119,-1.498350246719193,-0.6042858961622058,2,0,0,-1.3821849342223185,-1.185561036017394,2,0,-1.213934457288018,2,2,0,2,1.0011994733813825,0,0,1,-1.2693831040294639"
"5120,0.8388234652712269,0.34837540699138664,2,1,0,0.6613991013752177,-0.7688565931411113,2,1,0.41145108517868284,1,2,0,1,1.0011994733813825,0,1,1,-0.046494566465283826"
"5121,-1.3314092672913058,0.0019531149355348125,2,1,0,-0.7009902556898064,-0.0048984478679264375,2,1,-0.40124168605466753,1,0,1,0,1.0011994733813825,0,1,1,-1.2693831040294639"
"5122,-0.49670437015187013,1.5608534291868679,0,0,0,-0.7009902556898064,-0.4910536312235896,2,1,0.41145108517868284,2,2,1,2,0.03141133078780467,0,1,1,1.1763939710988962"
"5123,-0.329763390723983,0.8680088450751643,1,0,0,-0.01979557715729433,-1.6022654788936768,0,1,0.41145108517868284,2,0,1,0,-0.938376811805773,0,1,1,-0.046494566465283826"
"5124,0.0041185681317912485,0.7814032720612014,0,2,1,-0.7009902556898064,-0.35215215026482866,1,1,-0.40124168605466753,1,2,0,2,0.03141133078780467,0,1,0,0.19808314104755217"
"5125,0.6718824858433398,-1.5569471993157984,1,0,1,-0.7009902556898064,1.1063133998021608,2,1,0.41145108517868284,2,2,1,1,0.03141133078780467,0,1,0,-0.5356499814909559"
"5126,-0.6636453495797573,0.17516426096346072,2,2,0,-0.01979557715729433,-1.324462516976155,1,1,-1.213934457288018,0,0,0,0,-1.9081649543993509,1,1,0,2.8884379236887483"
"5127,-0.329763390723983,-0.08465245807842814,0,1,0,1.3425937799077299,-1.6717162193730573,0,1,0.41145108517868284,2,2,0,2,0.03141133078780467,0,1,1,-0.29107227397811986"
"5128,0.0041185681317912485,1.474247856172905,2,2,1,0.6613991013752177,-1.324462516976155,1,1,-0.40124168605466753,1,2,0,1,-0.938376811805773,0,1,0,0.19808314104755217"
"5129,0.17105954755967837,-0.8641026152040947,1,1,1,0.6613991013752177,0.6201582164464976,2,1,-0.40124168605466753,0,0,1,2,0.03141133078780467,1,2,1,-0.5356499814909559"
"5130,0.17105954755967837,-0.7774970421901317,2,0,1,0.6613991013752177,1.0368626593227803,2,1,1.2241438564120333,1,2,1,1,1.0011994733813825,0,1,0,-0.046494566465283826"
"5131,0.5049415064154527,-0.344469177120317,2,0,1,-0.7009902556898064,-1.6022654788936768,1,1,1.2241438564120333,2,2,1,1,1.0011994733813825,0,0,1,-0.046494566465283826"
"5132,0.8388234652712269,-0.8641026152040947,1,2,1,1.3425937799077299,1.314665621240302,2,1,-0.40124168605466753,2,3,1,1,1.0011994733813825,0,1,1,-0.046494566465283826"
"5133,0.3380005269875655,-1.2971304802739094,2,2,1,-2.0633796127548307,0.41180599500835624,0,1,2.849529398878734,2,2,1,2,1.0011994733813825,0,0,0,0.19808314104755217"
"5134,0.5049415064154527,1.2144311371310161,2,0,0,0.6613991013752177,0.06455229261145401,1,1,1.2241438564120333,2,2,1,2,0.03141133078780467,0,1,1,1.1763939710988962"
"5135,-1.498350246719193,0.17516426096346072,0,2,0,0.6613991013752177,-0.8383073336204918,0,1,-0.40124168605466753,2,2,1,1,1.9709876159749602,0,1,1,-0.5356499814909559"
"5136,0.0041185681317912485,1.2144311371310161,1,2,0,-0.01979557715729433,-0.42160289074420915,1,1,-1.213934457288018,1,2,1,2,0.03141133078780467,1,1,0,-0.5356499814909559"
"5137,0.5049415064154527,1.1278255641170531,2,2,1,-0.7009902556898064,1.5230178426784435,1,0,-0.40124168605466753,2,2,1,2,-0.938376811805773,0,0,1,0.6872385560732241"
"5138,0.6718824858433398,-0.7774970421901317,2,2,1,-0.01979557715729433,1.453567102199063,2,1,0.41145108517868284,1,3,1,0,-0.938376811805773,0,1,1,-0.046494566465283826"
"5139,-0.6636453495797573,0.17516426096346072,2,0,1,-0.7009902556898064,0.41180599500835624,2,1,-0.40124168605466753,2,2,0,1,1.0011994733813825,0,0,1,0.19808314104755217"
"5140,-0.6636453495797573,-1.4703416263018354,2,2,0,0.6613991013752177,0.27290451404959537,2,1,0.41145108517868284,1,0,1,2,0.03141133078780467,0,0,1,-1.024805396516628"
"5141,-0.49670437015187013,1.474247856172905,2,2,1,0.6613991013752177,-0.9772088145792527,1,1,0.41145108517868284,1,2,1,1,-0.938376811805773,0,1,1,0.19808314104755217"
"5142,0.5049415064154527,-0.344469177120317,2,0,1,0.6613991013752177,1.5924685831578238,2,1,-1.213934457288018,2,1,1,1,-0.938376811805773,0,2,0,0.4426608485603882"
"5143,1.005764444699114,-0.344469177120317,1,1,1,0.6613991013752177,0.8979611783640193,1,1,0.41145108517868284,1,1,1,2,1.0011994733813825,0,1,1,-0.29107227397811986"
"5144,-0.329763390723983,-0.6908914691761688,0,2,1,0.6613991013752177,-0.42160289074420915,0,0,0.41145108517868284,0,2,1,1,1.0011994733813825,1,1,0,-0.7802276890037918"
"5145,0.8388234652712269,-0.1712580310923911,0,1,1,0.6613991013752177,1.1063133998021608,2,1,1.2241438564120333,1,2,1,0,1.0011994733813825,0,1,1,0.4426608485603882"
"5146,0.17105954755967837,-0.8641026152040947,1,2,0,-0.7009902556898064,-0.9772088145792527,2,1,-0.40124168605466753,1,2,1,1,0.03141133078780467,0,1,1,-1.2693831040294639"
"5147,-0.16282241129609587,-0.4310747501342799,2,0,1,-1.3821849342223185,-0.9772088145792527,0,1,-1.213934457288018,2,2,1,0,0.03141133078780467,0,1,0,-0.5356499814909559"
"5148,-0.16282241129609587,1.0412199911030902,2,2,1,-0.01979557715729433,1.0368626593227803,2,1,-0.40124168605466753,1,0,1,2,-0.938376811805773,0,1,0,0.6872385560732241"
"5149,0.6718824858433398,1.1278255641170531,1,0,1,0.6613991013752177,0.2034537735702149,2,1,-0.40124168605466753,0,2,1,1,1.0011994733813825,0,1,0,1.1763939710988962"
"5150,0.3380005269875655,-0.6908914691761688,2,2,0,-1.3821849342223185,0.2034537735702149,0,1,-0.40124168605466753,1,0,1,2,0.03141133078780467,0,1,0,-0.29107227397811986"
"5151,2.341292280122211,-0.08465245807842814,0,1,1,-0.01979557715729433,0.27290451404959537,1,1,1.2241438564120333,2,0,0,0,-0.938376811805773,1,1,1,0.6872385560732241"
"5152,-0.8305863290076444,1.3010367101449791,2,2,0,1.3425937799077299,-1.324462516976155,2,0,1.2241438564120333,1,0,1,2,-1.9081649543993509,0,1,1,-0.046494566465283826"
"5153,0.5049415064154527,-1.5569471993157984,0,0,1,-0.01979557715729433,-0.5605043717029701,1,1,-0.40124168605466753,1,2,1,0,1.0011994733813825,0,2,0,-0.5356499814909559"
"5154,-0.49670437015187013,1.3876422831589421,2,1,1,1.3425937799077299,0.27290451404959537,1,0,1.2241438564120333,2,2,0,1,-0.938376811805773,0,2,1,0.19808314104755217"
"5155,-0.8305863290076444,-0.9507081882180577,1,2,1,1.3425937799077299,-0.9077580740998723,1,1,0.41145108517868284,2,0,1,1,0.03141133078780467,0,1,1,-1.2693831040294639"
"5156,0.0041185681317912485,0.6081921260332754,1,2,1,-0.01979557715729433,-0.0048984478679264375,0,1,-0.40124168605466753,1,2,1,0,0.03141133078780467,0,2,1,0.19808314104755217"
"5157,0.17105954755967837,0.26176983397742365,0,2,0,-0.7009902556898064,0.2034537735702149,2,1,0.41145108517868284,0,0,1,2,0.03141133078780467,1,1,0,0.4426608485603882"
"5158,3.0090561978337593,0.17516426096346072,2,1,0,-0.7009902556898064,1.5230178426784435,1,1,0.41145108517868284,1,2,0,0,0.03141133078780467,0,0,1,1.1763939710988962"
"5159,-0.16282241129609587,1.2144311371310161,1,2,0,-0.01979557715729433,-0.9077580740998723,2,1,-1.213934457288018,2,2,1,0,0.03141133078780467,1,1,1,-0.5356499814909559"
"5160,-1.1644682878634187,-1.3837360532878724,2,0,1,-1.3821849342223185,-0.21325066930606779,2,1,0.41145108517868284,2,2,0,1,-0.938376811805773,0,2,1,-1.024805396516628"
"5161,0.3380005269875655,-0.5176803231482429,0,0,1,-1.3821849342223185,1.6619193236372043,2,1,-1.213934457288018,1,2,1,1,-0.938376811805773,0,0,0,0.19808314104755217"
"5162,-1.9991731850028542,0.17516426096346072,0,1,0,-2.0633796127548307,-1.1161102955380136,2,1,-0.40124168605466753,2,2,1,1,-0.938376811805773,0,0,1,-1.2693831040294639"
"5163,-0.16282241129609587,1.0412199911030902,2,2,1,-0.01979557715729433,0.9674119188433998,2,0,-1.213934457288018,1,0,0,1,-0.938376811805773,0,2,1,0.4426608485603882"
"5164,0.0041185681317912485,-0.9507081882180577,2,1,0,2.023788458440242,-1.1161102955380136,2,1,0.41145108517868284,0,0,1,2,1.0011994733813825,0,1,0,-0.5356499814909559"
"5165,0.8388234652712269,1.0412199911030902,0,2,0,-2.0633796127548307,1.2452148807609216,0,1,1.2241438564120333,0,2,1,1,-0.938376811805773,0,1,0,1.6655493861245683"
"5166,1.005764444699114,-0.344469177120317,0,1,1,-0.01979557715729433,-0.07434918834730689,2,1,2.0368366276453838,2,0,1,2,0.03141133078780467,0,1,0,0.6872385560732241"
"5167,-0.49670437015187013,-1.0373137612320207,2,1,1,-0.01979557715729433,1.6619193236372043,0,1,0.41145108517868284,2,2,1,2,0.03141133078780467,0,1,0,-0.5356499814909559"
"5168,-0.16282241129609587,0.8680088450751643,0,0,0,-0.01979557715729433,-1.1161102955380136,1,1,1.2241438564120333,0,2,1,1,0.03141133078780467,0,0,1,0.6872385560732241"
"5169,-0.8305863290076444,-1.3837360532878724,1,1,1,1.3425937799077299,0.6201582164464976,1,1,-1.213934457288018,2,2,1,1,0.03141133078780467,0,0,1,-2.003116226567972"
